"UniqueItems href","w2 src","uniqueName","uniqueTypeLine","requirements","colourDefault","explicitMod","mod-value","ndash","explicitMod 2","mod-value 2","ndash 2","KeywordPopups","KeywordPopups href","explicitMod 3","KeywordPopups 2","KeywordPopups href 2","explicitMod 4","mod-value 3","KeywordPopups 3","KeywordPopups href 3","explicitMod 5","mod-value 4","KeywordPopups 4","KeywordPopups href 4","colourDefault 2","ndash 3","KeywordPopups 5","KeywordPopups href 5","mod-value 5","ndash 4","KeywordPopups 6","KeywordPopups href 6","KeywordPopups 7","KeywordPopups href 7","KeywordPopups 8","KeywordPopups href 8","implicitMod","colourDefault 3"
"https://poe2db.tw/us/Ghostmarch","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/Ghostmarch.webp","Ghostmarch","Threaded Shoes","Requires:  , ,","Level 16","% increased Movement Speed","15","—","% increased  and","(100150)","—","Evasion","https://poe2db.tw/us/Evasion","to maximum Mana","Energy Shield","https://poe2db.tw/us/Energy_Shield","% to","+(3050)","Chaos Resistance","https://poe2db.tw/us/Resistances","Dodge Roll passes through Enemies","+(1723)","","","14 Dex","—","","","","","","","","","","","","14 Int"
"https://poe2db.tw/us/Powertread","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/Powertread.webp","Powertread","Hunting Shoes","Requires:  , ,","Level 33","% increased Movement Speed","(1520)","—","% increased  and","(6080)","—","Evasion","https://poe2db.tw/us/Evasion","to","Energy Shield","https://poe2db.tw/us/Energy_Shield","to Maximum","+(1020)","Intelligence","https://poe2db.tw/us/Intelligence","% increased  per","+1","Power Charges","https://poe2db.tw/us/Charges","26 Dex","—","Critical Damage Bonus","https://poe2db.tw/us/Critical_Damage_Bonus","12","","Power Charge","https://poe2db.tw/us/Charges","","","","","","26 Int"
"https://poe2db.tw/us/Beetlebite","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/ChainsOfDeshret.webp","Beetlebite","Velour Shoes","Requires:  , ,","Level 52","% increased Movement Speed","(2030)","—","% increased  and","(60120)","—","Evasion","https://poe2db.tw/us/Evasion","on Enemies when they Enter your","Energy Shield","https://poe2db.tw/us/Energy_Shield","% increased  damage","100","Aggravate","https://poe2db.tw/us/Aggravated_Bleeding","","","Bleeding","https://poe2db.tw/us/Bleeding","38 Dex","","Presence","https://poe2db.tw/us/Presence","","","Thorns","https://poe2db.tw/us/Thorns","","","","","","38 Int"
"https://poe2db.tw/us/Dionadair","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/Dionadair.webp","Dionadair","Splintered Tower Shield","Requires:","Level 1","% increased","(6080)","—","to","+(1015)","—","Armour","https://poe2db.tw/us/Armour","Life Regeneration per second","Strength","https://poe2db.tw/us/Strength","% reduced","(35)","Stun Threshold","https://poe2db.tw/us/Player_Stun_Threshold","Double  while Shield is Raised","20","Stun Threshold","https://poe2db.tw/us/Player_Stun_Threshold","","—","","","","","","","","","","","Grants Skill:",""
"https://poe2db.tw/us/Wulfsbane","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/Wulfsbane.webp","Wulfsbane","Painted Tower Shield","Requires:  ,","Level 6","to maximum Life","+(4060)","—","to","+(1015)","—","Strength","https://poe2db.tw/us/Strength","to","Stun Threshold","https://poe2db.tw/us/Player_Stun_Threshold","Enemies on  for  seconds","+(6080)","Intimidate","https://poe2db.tw/us/Intimidate","","8","Block","https://poe2db.tw/us/Block","11 Str","—","","","","","","","","","","","Grants Skill:",""
"https://poe2db.tw/us/Doomgate","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/Doomgate.webp","Doomgate","Braced Tower Shield","Requires:  ,","Level 12","% increased  chance","(80100)","—","% increased","(100150)","—","Block","https://poe2db.tw/us/Block","% to","Armour","https://poe2db.tw/us/Armour","You take % of damage from","+(1317)","Chaos Resistance","https://poe2db.tw/us/Resistances","Enemies are  on","(2540)","Blocked","https://poe2db.tw/us/Block","19 Str","—","Hits","https://poe2db.tw/us/Hit_Damage","","—","Culled","https://poe2db.tw/us/Culling_Strike","Block","https://poe2db.tw/us/Block","","","Grants Skill:",""
"https://poe2db.tw/us/Window_to_Paradise","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/WindowToParadise.webp","Window to Paradise","Barricade Tower Shield","Requires:  ,","Level 16","% increased","(60120)","—","to maximum Mana","+(60100)","—","Armour","https://poe2db.tw/us/Armour","% to all","Elemental","https://poe2db.tw/us/Elemental_Damage_Types","Inflict   to Enemies 3 metres in front of youfor 4 seconds, every 0.25 seconds while raised","+(1015)","Resistances","https://poe2db.tw/us/Resistances","","","Elemental","https://poe2db.tw/us/Elemental_Damage_Types","25 Str","—","Exposure","https://poe2db.tw/us/Exposure","","","","","","","","","Grants Skill:",""
"https://poe2db.tw/us/Lycosidae","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/Lycosa.webp","Lycosidae","Rampart Tower Shield","Requires:  ,","Level 28","% increased  chance","(1015)","—","% increased","(60100)","—","Block","https://poe2db.tw/us/Block","Rating is Doubled","Armour","https://poe2db.tw/us/Armour","Damage  the Enemy as though dealing  Base  Damage","200","Accuracy","https://poe2db.tw/us/Accuracy","","","Blocking","https://poe2db.tw/us/Block","42 Str","","Poisons","https://poe2db.tw/us/Poison","","","Chaos","https://poe2db.tw/us/Chaos_Damage","","","","","Grants Skill:",""
"https://poe2db.tw/us/Redblade_Banner","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/RedbladeBanner.webp","Redblade Banner","Heraldric Tower Shield","Requires:  ,","Level 33","% increased  chance","(1015)","—","% increased","(60100)","—","Block","https://poe2db.tw/us/Block","to","Armour","https://poe2db.tw/us/Armour","to","+(2030)","Strength","https://poe2db.tw/us/Strength","Enemies in your  count as having double","+(100150)","Stun Threshold","https://poe2db.tw/us/Player_Stun_Threshold","48 Str","—","Presence","https://poe2db.tw/us/Presence","","—","Power","https://poe2db.tw/us/Monster_Power","","","","","Grants Skill:",""
"https://poe2db.tw/us/Svalinn","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/Svalinn.webp","Svalinn","Crucible Tower Shield","Requires:  ,","Level 60","to maximum","+(50100)","—","% increased","(200300)","—","Runic Ward","https://poe2db.tw/us/Runic_Ward","Chance to   is","Armour","https://poe2db.tw/us/Armour","You take % of damage from","(020)","Block","https://poe2db.tw/us/Block","","","Damage","https://poe2db.tw/us/Hit_Damage","64 Str","—","Lucky","https://poe2db.tw/us/Lucky","","","Blocked","https://poe2db.tw/us/Block","Hits","https://poe2db.tw/us/Hit_Damage","","","Grants Skill:",""
"https://poe2db.tw/us/Chernobogs_Pillar","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/ChernobogsPillar.webp","Chernobog's Pillar","Blacksteel Tower Shield","Requires:  ,","Level 65","% increased","(100150)","—","% to","+(3040)","—","Armour","https://poe2db.tw/us/Armour","% to","Fire Resistance","https://poe2db.tw/us/Resistances","to","+(2329)","Chaos Resistance","https://poe2db.tw/us/Resistances","% of damage as  damage per 1%","+(150200)","Stun Threshold","https://poe2db.tw/us/Player_Stun_Threshold","91 Str","—","Gain","https://poe2db.tw/us/Damage_Gained_as_extra_X","1","—","Fire","https://poe2db.tw/us/Fire_Damage","Chance to Block","https://poe2db.tw/us/Chance_to_Block","","","Grants Skill:",""
"https://poe2db.tw/us/Arvils_Wheel","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/ArvilsWheel.webp","Arvil's Wheel","Hardwood Targe","Requires:","Level 1","% increased  and","(60100)","—","to maximum Life","+(4060)","—","Armour","https://poe2db.tw/us/Armour","to maximum Mana","Evasion","https://poe2db.tw/us/Evasion","% of maximum Life on Kill","+(4060)","Lose","https://poe2db.tw/us/Life_Loss","Lose % of maximum Mana on Kill","1","","","","—","","","1","—","","","","","","","Grants Skill:",""
"https://poe2db.tw/us/Feathered_Fortress","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/FeatheredFortress.webp","Feathered Fortress","Crescent Targe","Requires:  , ,","Level 26","to","+(2030)","—","to","+(2030)","—","Strength","https://poe2db.tw/us/Strength","% to","Dexterity","https://poe2db.tw/us/Dexterity","% to","+(2030)","Fire Resistance","https://poe2db.tw/us/Resistances","No Movement Speed Penalty while Shield is Raised","+(2030)","Cold Resistance","https://poe2db.tw/us/Resistances","22 Str","—","","","","—","","","","","","","Grants Skill:","22 Dex"
"https://poe2db.tw/us/Alkem_Eira","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/AlkemEira.webp","Alkem Eira","Blazon Crest Shield","Requires:","Level 1","% increased  chance","(1520)","—","% increased  and","(3050)","—","Block","https://poe2db.tw/us/Block","to maximum Mana","Armour","https://poe2db.tw/us/Armour","Damage  is  as Mana","+(5070)","Energy Shield","https://poe2db.tw/us/Energy_Shield","","","Blocked","https://poe2db.tw/us/Block","","—","Recouped","https://poe2db.tw/us/Recoup","","","","","","","","","Grants Skill:",""
"https://poe2db.tw/us/Oaksworn","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/Oaksworn.webp","Oaksworn","Sigil Crest Shield","Requires:  , ,","Level 7","% increased  chance","(2030)","—","% increased  and","(80120)","—","Block","https://poe2db.tw/us/Block","% to","Armour","https://poe2db.tw/us/Armour","% increased Life Regeneration rate","+(1723)","Energy Shield","https://poe2db.tw/us/Energy_Shield","","50","Chaos Resistance","https://poe2db.tw/us/Resistances","8 Str","—","","","","","","","","","","","Grants Skill:","8 Int"
"https://poe2db.tw/us/Saffells_Frame","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/SaffelsFrame.webp","Saffell's Frame","Emblem Crest Shield","Requires:  , ,","Level 16","% to","+(1525)","—","% to","+(1525)","—","Fire Resistance","https://poe2db.tw/us/Resistances","% to","Cold Resistance","https://poe2db.tw/us/Resistances","Cannot Block","+(1525)","Lightning Resistance","https://poe2db.tw/us/Resistances","Modifiers to Maximum  Chance instead apply to","","Block","https://poe2db.tw/us/Block","15 Str","—","Maximum Resistances","https://poe2db.tw/us/Maximum_Resistances","","","","","","","","","Grants Skill:","15 Int"
"https://poe2db.tw/us/Crest_of_Ardura","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/CrestOfArdura.webp","Crest of Ardura","Jingling Crest Shield","Requires:  , ,","Level 28","% increased  and","(60100)","—","to","+(1020)","—","Armour","https://poe2db.tw/us/Armour","% increased Mana Regeneration Rate","Energy Shield","https://poe2db.tw/us/Energy_Shield","% increased","(3050)","Intelligence","https://poe2db.tw/us/Intelligence","","(3050)","Cooldown Recovery Rate","https://poe2db.tw/us/Cooldown_Recovery_Rate","23 Str","—","","","","—","","","","","","","Grants Skill:","23 Int"
"https://poe2db.tw/us/Mahuxotls_Machination","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/MahuxotlsMachination.webp","Mahuxotl's Machination","Omen Crest Shield","Requires:  , ,","Level 48","% increased effect of Socketed","(66333)","—","% increased  and","(333666)","—","Soul Cores","https://poe2db.tw/us/Soul_Core","","Armour","https://poe2db.tw/us/Armour","","","Energy Shield","https://poe2db.tw/us/Energy_Shield","","","Everlasting Sacrifice","https://poe2db.tw/us/Everlasting_Sacrifice","30 Str","","","","","","","","","","","","Grants Skill:","30 Int"
"https://poe2db.tw/us/Rise_of_the_Phoenix","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Crest06.webp","Rise of the Phoenix","Omen Crest Shield","Requires:  , ,","Level 36","% to","+5","—","% to","+(2025)","","Maximum Fire Resistance","https://poe2db.tw/us/Maximum_Resistances","% to  while on","Fire Resistance","https://poe2db.tw/us/Resistances","Regenerate % of maximum Life per second","+25","Fire Resistance","https://poe2db.tw/us/Resistances","Regenerate % of maximum Life per second while on","3","Low Life","https://poe2db.tw/us/Low_Life","30 Str","","Low Life","https://poe2db.tw/us/Low_Life","3","","","","","","","","Grants Skill:","30 Int"
"https://poe2db.tw/us/Dunkelhalt","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/Dunkelhalt.webp","Dunkelhalt","Leather Buckler","Requires:","Level 1","% increased  chance","(2030)","—","to  Rating","+(2030)","—","Block","https://poe2db.tw/us/Block","You take % of damage from","Evasion","https://poe2db.tw/us/Evasion","% increased","50","Blocked","https://poe2db.tw/us/Block","","50","Hits","https://poe2db.tw/us/Hit_Damage","","","Parried Debuff","https://poe2db.tw/us/Parried","","","Magnitude","https://poe2db.tw/us/Buff_Debuff_Magnitude","","","","","Grants Skill:",""
"https://poe2db.tw/us/Nocturne","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/Nocturne.webp","Nocturne","Wooden Buckler","Requires:  ,","Level 5","to maximum Mana","+(6080)","—","% to all","+(1015)","—","Elemental","https://poe2db.tw/us/Elemental_Damage_Types","% increased  Rating","Resistances","https://poe2db.tw/us/Resistances","enemies take more  Damage instead of more  Damage","20","Accuracy","https://poe2db.tw/us/Accuracy","% increased  Duration","100","Parried","https://poe2db.tw/us/Parried","10 Dex","","Spell","https://poe2db.tw/us/Spells","","","Attack","https://poe2db.tw/us/Attacks","Parried Debuff","https://poe2db.tw/us/Parried","","","Grants Skill:",""
"https://poe2db.tw/us/Rondel_de_Ezo","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/RondelDeEzo.webp","Rondel de Ezo","Plated Buckler","Requires:  ,","Level 11","% increased  Rating","(50150)","—","to","+(1020)","—","Evasion","https://poe2db.tw/us/Evasion","Life Regeneration per second","Dexterity","https://poe2db.tw/us/Dexterity","% increased  chance against","5","Block","https://poe2db.tw/us/Block","Enemies with  on","100","Projectiles","https://poe2db.tw/us/Projectile","18 Dex","","Curse","https://poe2db.tw/us/Curses","","","Enfeeble","https://poe2db.tw/us/Enfeeble","Block","https://poe2db.tw/us/Block","","","Grants Skill:",""
"https://poe2db.tw/us/Bloodbarrier","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/BloodBarrier.webp","Bloodbarrier","Iron Buckler","Requires:  ,","Level 16","% increased  chance","(1015)","—","% to","+(1317)","—","Block","https://poe2db.tw/us/Block","Life Regeneration per second","Chaos Resistance","https://poe2db.tw/us/Resistances","Inflict  for  seconds on , dealing % ofyour maximum Life as  damage per second","(510)","Corrupted Blood","https://poe2db.tw/us/Corrupted_Blood","","5","Block","https://poe2db.tw/us/Block","25 Dex","—","Physical","https://poe2db.tw/us/Physical_Damage","50","","","","","","","","Grants Skill:",""
"https://poe2db.tw/us/Kaltenhalt","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/Kaltenhalt.webp","Kaltenhalt","Ridged Buckler","Requires:  ,","Level 22","% increased  Rating","(80120)","—","% to","+5","","Evasion","https://poe2db.tw/us/Evasion","% to","Maximum Cold Resistance","https://poe2db.tw/us/Maximum_Resistances","Modifiers to  Buildup apply to  Buildup instead for Parry","+40","Cold Resistance","https://poe2db.tw/us/Resistances","% of Parry  Damage Converted to  Damage","100","Stun","https://poe2db.tw/us/Stun","33 Dex","","Freeze","https://poe2db.tw/us/Freeze","25","","Physical","https://poe2db.tw/us/Physical_Damage","Cold","https://poe2db.tw/us/Cold_Damage","Cold","https://poe2db.tw/us/Cold_Damage","Grants Skill:",""
"https://poe2db.tw/us/Silverthorne","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/Silverthorne.webp","Silverthorne","Spiked Buckler","Requires:  ,","Level 26","% increased  Rating","(60100)","—","% to all","+(1015)","—","Evasion","https://poe2db.tw/us/Evasion","applies  Stacks of","Elemental","https://poe2db.tw/us/Elemental_Damage_Types","% increased  Damage","10","Resistances","https://poe2db.tw/us/Resistances","","100","Parrying","https://poe2db.tw/us/Parry","38 Dex","","Critical Weakness","https://poe2db.tw/us/Critical_Weakness","","","Parry","https://poe2db.tw/us/Parry","","","","","Grants Skill:",""
"https://poe2db.tw/us/Calgyras_Arc","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/CalgyrasArc.webp","Calgyra's Arc","Ornate Buckler","Requires:  ,","Level 52","% increased  Rating","(60100)","—","to maximum Mana","+(60100)","—","Evasion","https://poe2db.tw/us/Evasion","to","Intelligence","https://poe2db.tw/us/Intelligence","Infinite  Range","+(1020)","Parry","https://poe2db.tw/us/Parry","% increased  Duration","50","Parried Debuff","https://poe2db.tw/us/Parried","74 Dex","—","","","","","","","","","","","Grants Skill:",""
"https://poe2db.tw/us/Sunsplinter","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Shields/Uniques/Sunsplinter.webp","Sunsplinter","Array Buckler","Requires:  ,","Level 55","% increased  Rating","(100300)","—","to Level of all  Skills","+1","","Evasion","https://poe2db.tw/us/Evasion","to Level of all  Skills","Fire","https://poe2db.tw/us/Fire_Damage","to Level of all  Skills","+2","Cold","https://poe2db.tw/us/Cold_Damage","% to","+3","Lightning","https://poe2db.tw/us/Lightning_Damage","78 Dex","","Maximum Fire Resistance","https://poe2db.tw/us/Maximum_Resistances","+1","","Maximum Cold Resistance","https://poe2db.tw/us/Maximum_Resistances","Maximum Lightning Resistance","https://poe2db.tw/us/Maximum_Resistances","","","Grants Skill:",""
"https://poe2db.tw/us/Deathrattle","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Foci/Uniques/DeathRattle.webp","Deathrattle","Twig Focus","Requires:","Level 1","to maximum","+(1020)","—","% increased  Damage","(2040)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","to","Spell","https://poe2db.tw/us/Spells","% chance for  to start when you Kill an Enemy","+(510)","Intelligence","https://poe2db.tw/us/Intelligence","","20","Energy Shield Recharge","https://poe2db.tw/us/Energy_Shield_Recharge","","—","","","","","","","","","","","",""
"https://poe2db.tw/us/Threaded_Light","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Foci/Uniques/ThreadedLight.webp","Threaded Light","Woven Focus","Requires:  ,","Level 6","% increased","(5070)","—","% increased Mana Regeneration Rate","(3040)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","% increased","Light Radius","https://poe2db.tw/us/Light_Radius","% increased  Damage per 10","20","Spell","https://poe2db.tw/us/Spells","","(812)","Spirit","https://poe2db.tw/us/Spirit","11 Int","—","","","","","","","","","","","",""
"https://poe2db.tw/us/Effigy_of_Cruelty","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Foci/Uniques/EffigyOfCruelty.webp","Effigy of Cruelty","Antler Focus","Requires:  ,","Level 10","to maximum","+(2030)","—","% increased  Damage","(4050)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","to","Spell","https://poe2db.tw/us/Spells","% to","+10","Intelligence","https://poe2db.tw/us/Intelligence","with  apply  Stacks of","+(713)","Chaos Resistance","https://poe2db.tw/us/Resistances","17 Int","—","Critical Hits","https://poe2db.tw/us/Critical_Hits","(13)","—","Spells","https://poe2db.tw/us/Spells","Critical Weakness","https://poe2db.tw/us/Critical_Weakness","","","",""
"https://poe2db.tw/us/Carrion_Call","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Foci/Uniques/CarrionCall.webp","Carrion Call","Engraved Focus","Requires:  ,","Level 16","to maximum","+(3040)","—","have % increased maximum Life","(2030)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","% increased Mana Regeneration Rate","Minions","https://poe2db.tw/us/Minions","deal % increased Damage","(2030)","Minions","https://poe2db.tw/us/Minions","are equal to yours","(2030)","Minions'","https://poe2db.tw/us/Minions","25 Int","—","Resistances","https://poe2db.tw/us/Resistances","","—","","","","","","","",""
"https://poe2db.tw/us/Serpents_Lesson","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Foci/Uniques/TonesOfFate.webp","Serpent's Lesson","Tonal Focus","Requires:  ,","Level 22","to maximum Life","+(60100)","—","to maximum Mana","+(60100)","—","Low Life","https://poe2db.tw/us/Low_Life","You count as on  while at % of maximum Mana or below","Low Mana","https://poe2db.tw/us/Low_Mana","You count as on  while at % of maximum Life or below","35","","","","35","","","33 Int","","","","","","","","","","","","",""
"https://poe2db.tw/us/The_Eternal_Spark","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Foci/Uniques/EternalSpark.webp","The Eternal Spark","Crystal Focus","Requires:  ,","Level 26","% increased","(5070)","—","% to","+5","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","% to","Maximum Lightning Resistance","https://poe2db.tw/us/Maximum_Resistances","% increased Mana Regeneration Rate","+(2030)","Lightning Resistance","https://poe2db.tw/us/Resistances","% increased Mana Regeneration Rate while stationary","40","","","38 Int","","","","40","","","","","","","","",""
"https://poe2db.tw/us/Apeps_Supremacy","https://cdn.poe2db.tw/image/Art/2DItems/Offhand/Foci/Uniques/ApepsSupremacy.webp","Apep's Supremacy","Voodoo Focus","Requires:  ,","Level 33","% increased","(100200)","—","% increased","(3050)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","% of  damage from  taken as  damage","Energy Shield Recharge Rate","https://poe2db.tw/us/Energy_Shield_Recharge_Rate","% chance to be","20","Elemental","https://poe2db.tw/us/Elemental_Damage_Types","% chance to  on  with  Damage","+25","Hits","https://poe2db.tw/us/Hit_Damage","48 Int","","Chaos","https://poe2db.tw/us/Chaos_Damage","100","","Poisoned","https://poe2db.tw/us/Poison","Poison","https://poe2db.tw/us/Poison","Hit","https://poe2db.tw/us/Hit_Damage","",""
"https://poe2db.tw/us/Tabula_Rasa","https://cdn.poe2db.tw/image/Art/2DItems/Armours/BodyArmours/Uniques/TabulaRasa.webp","Tabula Rasa","Garment","Requires:","Level 1","Has 6 Jewel Sockets (Hidden)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://poe2db.tw/us/Skin_of_the_Loyal","https://cdn.poe2db.tw/image/Art/2DItems/Armours/BodyArmours/Uniques/SkinOfTheLoyal.webp","Skin of the Loyal","Garment","Requires:","Level 1","% to all","+(540)","—","is increased by","","","Elemental","https://poe2db.tw/us/Elemental_Damage_Types","is increased by","Resistances","https://poe2db.tw/us/Resistances","is increased by","","Elemental Ailment Threshold","https://poe2db.tw/us/Elemental_Ailment_Threshold","Rating is increased by","","Uncapped","https://poe2db.tw/us/Uncapped_Resistance","","","Chaos Resistance","https://poe2db.tw/us/Resistances","","","Armour","https://poe2db.tw/us/Armour","Uncapped","https://poe2db.tw/us/Uncapped_Resistance","Fire Resistance","https://poe2db.tw/us/Resistances","",""
"https://poe2db.tw/us/Morior_Invictus","https://cdn.poe2db.tw/image/Art/2DItems/Armours/BodyArmours/Uniques/MoriorInvictus_M.webp","Morior Invictus","Grand Regalia","Requires:  , , ,","Level 65","% increased ,  and","(300400)","—","[3 Random Socket Modifiers]","","","Armour","https://poe2db.tw/us/Armour","Has 4 Augment Sockets (Hidden)","Evasion","https://poe2db.tw/us/Evasion","","","Energy Shield","https://poe2db.tw/us/Energy_Shield","","","","","41 Str","","","","","","","","","","","","","41 Dex"
"https://poe2db.tw/us/Atziris_Splendour","https://cdn.poe2db.tw/image/Art/2DItems/Armours/BodyArmours/Uniques/AtzirisSplendour.webp","Atziri's Splendour","Sacrificial Regalia","Requires:","Level 65","Only  can be Socketed in this item","(80120)","—","Has no  Requirements","+(1020)","—","Soul Cores","https://poe2db.tw/us/Soul_Core","% increased ,  and","Attribute","https://poe2db.tw/us/Attributes","% to all","50","Armour","https://poe2db.tw/us/Armour","Skills from  Gems have % of Mana Costs  to Life Costs","","Evasion","https://poe2db.tw/us/Evasion","","","Energy Shield","https://poe2db.tw/us/Energy_Shield","","","Elemental","https://poe2db.tw/us/Elemental_Damage_Types","Resistances","https://poe2db.tw/us/Resistances","Corrupted","https://poe2db.tw/us/Corrupted_Items","to Level of all  Skill Gems",""
"https://poe2db.tw/us/Solus_Ipse","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/SolusIpse.webp","Solus Ipse","Grand Visage","Requires:  , , ,","Level 65","% increased ,  and","(150200)","—","to maximum Mana","+(60100)","—","Armour","https://poe2db.tw/us/Armour","% increased","Evasion","https://poe2db.tw/us/Evasion","Equipment and Skill Gems have % increased  Requirements","25","Energy Shield","https://poe2db.tw/us/Energy_Shield","You can Socket  additional copies of each Lineage , in different Skills","25","Light Radius","https://poe2db.tw/us/Light_Radius","36 Str","","Attribute","https://poe2db.tw/us/Attributes","2","","Support Gem","https://poe2db.tw/us/Support_Gems","","","","","","36 Dex"
"https://poe2db.tw/us/Sine_Aequo","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/SineAequo.webp","Sine Aequo","Grand Manchettes","Requires:  , , ,","Level 65","% increased","(1015)","—","% increased ,  and","(150200)","—","Skill Speed","https://poe2db.tw/us/Skill_Speed","enemies at % buildup instead of 100%","Armour","https://poe2db.tw/us/Armour","% increased Damage against  Enemies","50","Evasion","https://poe2db.tw/us/Evasion","","(3050)","Energy Shield","https://poe2db.tw/us/Energy_Shield","32 Str","—","Immobilise","https://poe2db.tw/us/Immobilised","","","Immobilised","https://poe2db.tw/us/Immobilised","","","","","","32 Dex"
"https://poe2db.tw/us/Ab_Aeterno","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/AbAeterno.webp","Ab Aeterno","Grand Cuisses","Requires:  , , ,","Level 65","% increased Movement Speed","(1530)","—","% increased ,  and","(200250)","—","Armour","https://poe2db.tw/us/Armour","Dodge Roll avoids all","Evasion","https://poe2db.tw/us/Evasion","Gain  for 4 seconds when you Dodge Roll","","Energy Shield","https://poe2db.tw/us/Energy_Shield","Your speed is  by  while Sprinting","","Hits","https://poe2db.tw/us/Hit_Damage","34 Str","","Overencumbrance","https://poe2db.tw/us/Overencumbered","","","Unaffected","https://poe2db.tw/us/Unaffected","Slows","https://poe2db.tw/us/Slow","","","","34 Dex"
"https://poe2db.tw/us/Volls_Protector","https://cdn.poe2db.tw/image/Art/2DItems/Armours/BodyArmours/Uniques/VollsProtector.webp","Voll's Protector","Plated Vestments","Requires:  , ,","Level 59","% increased  and","(150200)","—","% reduced maximum Mana","25","—","Armour","https://poe2db.tw/us/Armour","% to","Energy Shield","https://poe2db.tw/us/Energy_Shield","% chance to gain a  on","+(1317)","Chaos Resistance","https://poe2db.tw/us/Resistances","","25","Power Charge","https://poe2db.tw/us/Charges","52 Str","","Critical Hit","https://poe2db.tw/us/Critical_Hits","","","","","","","","","","52 Int"
"https://poe2db.tw/us/Forgotten_Warden","https://cdn.poe2db.tw/image/Art/2DItems/Armours/BodyArmours/Uniques/TheAncientOrder.webp","Forgotten Warden","Primal Markings","Requires:  , ,","Level 70","to  per 50 missing","+(70100)","—","% increased  and","(200300)","—","Deflection Rating","https://poe2db.tw/us/Deflect","to","Energy Shield","https://poe2db.tw/us/Energy_Shield","have % increased maximum Life","+(2030)","Evasion","https://poe2db.tw/us/Evasion","% of Damage from   is taken from Damageable 's Life before you","(3050)","Energy Shield","https://poe2db.tw/us/Energy_Shield","67 Dex","—","Dexterity","https://poe2db.tw/us/Dexterity","(1015)","—","Companions","https://poe2db.tw/us/Companions","Deflected","https://poe2db.tw/us/Deflect","Hits","https://poe2db.tw/us/Hit_Damage","Grants Skill: Level 16","67 Int"
